doc_id	pathway_mention	rb_label
23766517	Nrf2 pathway	PTC
23982724	Nucleotide excision repair	PTC|FTC
23982724	Nucleotide excision repair	PTC|FTC
23982724	Nucleotide excision repair	PTC|FTC
21512141	BRAF pathway	PTC
21220347	MET pathway	PTC
12187333	Oxidative phosphorylation	PTC
22136817	Oxidative phosphorylation	PTC
20204550	Oxidative Stress	PTC
23766517	Oxidative Stress	PTC
12187333	Oxidative Stress	PTC
12187333	Oxidative Stress	PTC
19375609	Oxidative Stress	PTC|FTC
16868055	Oxidative Stress	PTC|FTC
16868055	Oxidative Stress	PTC|FTC
16868055	Oxidative Stress	PTC|FTC
19014326	Oxidative Stress	PTC|FTC
22389382	Oxidative Stress	PTC
20424115	Oxidative Stress	PTC
9774495	Oxidative Stress	PTC|FTC
9848725	p55 pathway	PTC
9848725	p75 TNF-alpha receptor pathway	PTC
24399106	PDGF pathway	PTC|FTC
21653734	PDGF pathway	PTC
21321384	phospho-ERK1/2 pathway	PTC
21321384	phospho-MEK1/2 pathway	PTC
22847364	phospho-SMAD pathway	PTC
24220341	PI3K/Akt/Bad pathway	PTC
24220341	PI3K/Akt/Bad pathway	PTC
24220341	PI3K/Akt/Bad pathway	PTC
20877637	PI3K/AKT activation	PTC
20186503	PI3K/Akt-mediated pathway	PTC
22744707	PI3K/Akt pathway	PTC
22654559	PI3K/Akt pathway	PTC|FTC
22583421	PI3K/Akt pathway	PTC|FTC
22158616	PI3K/Akt pathway	PTC
18000091	PI3K/Akt pathway	PTC
20008098	PI3K/Akt pathway	PTC
17989125	PI3K/Akt pathway	ATC|PTC|FTC
18000091	PI3K/Akt pathway	PTC
20186503	PI3K/Akt pathway	PTC
20186503	PI3K/Akt pathway	PTC
23293329	PI3K/Akt pathway	PTC
20008098	PI3K/Akt pathway	PTC
20186503	PI3K/Akt pathway	PTC
20186503	PI3K/Akt pathway	PTC
20008098	PI3K/Akt pathway	PTC
22993562	PI3K/Akt pathway	PTC
20186503	PI3K/Akt pathway	PTC
19124005	PI3K/Akt pathway	PTC
20564403	PI3K/Akt pathway	PTC|FTC
21750869	PI3K/Akt pathway	PTC
20008098	PI3K/Akt pathway	PTC
21407159	PI3K/PTEN/Akt pathway	PTC
21831957	PI3K pathway	MTC|PTC|FTC
20564403	PI3K pathway	PTC|FTC
20473281	PI3K pathway	PTC
20804548	PI3K pathway	PTC
22583421	PI3K pathway	PTC|FTC
22654559	PI3K pathway	PTC|FTC
19060924	PI3K pathway	PTC
21831957	PI3K pathway	MTC|PTC|FTC
21831957	PI3K pathway	MTC|PTC|FTC
20372779	PI3K pathway	PTC|FTC
15940252	PI3K pathway	PTC
20804548	PI3K pathway	PTC
18762555	PI3K pathway	PTC
18762555	PI3K pathway	PTC
18762555	PI3K pathway	PTC
18762555	PI3K pathway	PTC
18762555	PI3K pathway	PTC
20564403	PI3K pathway	PTC|FTC
24002705	PITX2-cycin A1 pathway	PTC
21479404	PKA-mediated cAMP pathway	PTC
19082310	PKA pathway	PTC
22136817	Porphyrin and chlorophyll metabolism	PTC
20736296	programmed cell death pathway	PTC
14555660	prostanoid biosynthesis	PTC
14555660	prostanoid biosynthesis	PTC
15994200	PI3K/Akt pathway	PTC
12947323	protein kinase C (PKC) pathway	PTC
18226854	PTEN pathway	PTC
15978330	Purine metabolism	PTC|MTC
19017759	purinergic receptors	PTC|FTC
22376167	RAF/MEK/ERK pathway	PTC
22563563	RAF activation	PTC
17174366	Ras/MAPK (ERK1/2) pathway	PTC|FTC
20186005	RAS/MAPK pathway	PTC
21289252	Ras/Raf/MAPK kinase/ERK pathway	MTC|PTC|FTC
20564403	RAS/RAF/MAPK pathway	PTC|FTC
17689531	RAS/RAF/MAPK pathway	PTC
12907632	RAS/RAF/MEK/ERK/MAPK pathway	PTC
21289252	Ras/Raf/MEK/ERK pathway	MTC|PTC|FTC
17201587	RAS/RAF/MEK/MAPK kinase pathway	PTC
12853977	Ras/Raf/MEK/MAPK pathway	PTC
14508525	Ras/Raf/MEK/MAPK pathway	PTC
11889192	Ras/MAPK kinase/MAPK pathway	PTC|FTC
14996725	Ras pathway	PTC|FTC
12853977	Ras pathway	PTC
9811335	Ras pathway	PTC
21131195	Ras pathway	PTC
15867345	Ras pathway	PTC|MTC
19255327	Ras/Raf/MAP/ERK pathway	PTC
17464312	RAS/RAF/MAPK pathway	PTC
22007921	Ras/Raf-mediated pathway	PTC
21249150	RASSF1A-MST1-FoxO3 pathway	PTC
21249150	RASSF1A-MST1-FoxO3 pathway	PTC
21249150	RASSF1A-MST1 pathway	PTC
15118916	Rb/E2F pathway	PTC|ATC
15118916	Rb/E2F pathway	PTC|ATC
15118916	Rb/E2F pathway	PTC|ATC
16181240	RET/PTC-RAS-BRAF-MEK-MAPK kinase pathway	PTC
14870776	RET/PTC-1 pathway	PTC
12605035	RET/PTC-1 pathway	PTC
19060924	RET/PTC pathway	PTC
14981541	RET/PTC pathway	PTC
15184868	RET/PTC-RAS/ERK pathway	PTC
15761501	RET/PTC-RAS-BRAF pathway	PTC
19956384	RET/PTC-RAS-BRAF-MAPK pathway	PTC
17900235	RET/PTC-RAS-BRAF pathway	PTC
17900235	RET/PTC-RAS-BRAF pathway	PTC
17900235	RET/PTC-RAS-BRAF pathway	PTC
16365291	RET/PTC-RAS-BRAF pathway	PTC
16254036	RET/PTC-RAS-BRAF pathway	PTC
12670889	RET/PTC-RAS-BRAF pathway	PTC
17721188	RET/RAS/RAF pathway	PTC
23828865	RET-induced pathway	MTC|PTC|FTC
21289252	RET kinase pathway	MTC|PTC|FTC
21289252	RET kinase pathway	MTC|PTC|FTC
18418222	RET kinase pathway	PTC|FTC
18418222	RET kinase pathway	PTC|FTC
21289252	RET kinase pathway	MTC|PTC|FTC
17709622	RET or BRAF pathway	PTC
18418222	RET pathway	PTC|FTC
11314023	RET pathway	PTC
17063805	RET pathway	PTC|MTC
15119004	RET pathway	PTC
17220349	RET pathway	PTC
18226854	RET/RAS/RAF/MAPK pathway	PTC
11389034	Retroviral transduction	PTC
10850426	RET tyrosine phosphorylation pathway	PTC|FTC
17655865	RNA degradation	PTC
20629553	SAPK/JNK cytoplasmic pathway	PTC
20629553	SAPK/JNK MAPK pathway	PTC
20629553	SAPK/JNK pathway	PTC
20629553	SAPK/JNK pathway	PTC
23544172	Notch pathway	PTC
21814573	Wnt pathway	PTC
21478229	S Phase	PTC
12610352	S Phase	PTC
21998631	S Phase	PTC|MTC
21879253	S Phase	PTC
17914108	S Phase	PTC
15142440	S Phase	PTC
3202993	S Phase	PTC
3202993	S Phase	PTC
3202993	S Phase	PTC
3202993	S Phase	PTC
10760768	S Phase	PTC
7300245	S Phase	PTC
9841750	S Phase	PTC
9841750	S Phase	PTC
11186427	S Phase	PTC
8635070	S Phase	PTC
8635070	S Phase	PTC
22329804	S Phase	PTC
22329804	S Phase	PTC
21573476	S Phase	PTC|FTC
21573476	S Phase	PTC|FTC
21573476	S Phase	PTC|FTC
21573476	S Phase	PTC|FTC
21573476	S Phase	PTC|FTC
15184868	S Phase	PTC
3202993	S Phase	PTC
21573476	S Phase	PTC|FTC
19293266	Src pathway	PTC|ATC
22586301	Src pathway	PTC|ATC
12647789	STAT3 pathway	PTC|FTC
21577321	STAT3 pathway	PTC
18498667	STAT3 pathway	PTC
15475935	Synthesis of PG	PTC
18505566	TCR pathway	PTC|FTC
11421607	Telomere Maintenance	PTC
12921612	TFAR19-related apoptotic pathway	PTC
21938494	TGF-beta EMT pathway	PTC
21383698	TGF-beta pathway	PTC|PDTC
22847364	TGF-beta pathway	PTC
21874046	TGF-beta pathway	PTC
21874046	TGF-beta pathway	PTC
19861538	TGF-beta pathway	PTC
22969748	TGF-beta pathway	PTC
22969748	TGF-beta pathway	PTC
21874046	TGF-beta pathway	PTC
21874046	TGF-beta pathway	PTC
22109972	TGF-beta pathway	PTC
20685810	TGF-beta pathway	PTC
20685810	TGF-beta pathway	PTC
21220306	thyroid hormone biosynthesis	PTC
8538619	thyroid hormone biosynthesis	PTC|ATC|FTC
11523623	thyroid hormone biosynthesis	PTC
8137584	thyroid hormone biosynthesis	PTC|FTC
23724969	thyroid hormone biosynthesis	PTC
16405405	thyroid hormone production	PTC
11523623	thyroid hormone production	PTC
23806737	thyroid hormone production	PTC
15550503	thyroid hormone receptor (TR) pathway	PTC|FTC
19558833	thyroid-stimulating hormone-peroxiredoxin1 pathway	PTC
8957475	thyrotropin-adenylate cyclase-cyclic adenosine 3	PTC
11729583	Thyroxine production	PTC|FTC
10727003	Thyroxine production	PTC|FTC
16676402	Tight junction	PTC|PDTC
11369990	Tight junction	PTC
19578981	Tight junction	PTC
17525119	TLR3 expression pathway	PTC
17525119	TLR3 levels pathway	PTC
17525119	TLR3 pathway	PTC
17525119	TLR3 pathway	PTC
24363762	TLR4/CXCR7 pathway	PTC
8875753	TNF-alpha pathway	PTC
22993562	TNF-inducible pathway	PTC
18474871	Toll-like receptor pathway	PTC
10438545	TRAIL pathway	PTC|FTC
21577321	STAT3 pathway	PTC
23457043	Ras/Raf-1 pathway	PTC
22109972	TGF-beta pathway	PTC
21874046	TGF-beta pathway	PTC
21220306	TSH pathway	PTC
21220306	TSH pathway	PTC
19558833	TSH-Prx1-Trx1-HIF-1 pathway	PTC
19082310	TSHR pathway	PTC
17220349	TSHR pathway	PTC
22078085	TUTHYREF pathway	MTC|PTC|FTC
15378648	tyrosine kinase pathway	PTC
22511602	Vitamin D metabolism	PTC|FTC
22511602	vitamin D pathway	PTC|FTC
21814573	Wnt/beta-catenin pathway	PTC
21814573	Wnt/beta-catenin pathway	PTC
21814573	Wnt/beta-catenin pathway	PTC
22204713	Wnt/beta-catenin pathway	PTC
24002705	Wnt/beta-catenin pathway	PTC
22204713	Wnt/beta-catenin pathway	PTC
22204713	Wnt/beta-catenin pathway	PTC
23261982	Wnt/beta-catenin pathway	PTC
23261982	Wnt/beta-catenin pathway	PTC
23796566	Wnt/beta-catenin pathway	PTC
23796566	Wnt/beta-catenin pathway	PTC
21814573	Wnt/beta-catenin pathway	PTC
16115225	Wnt/beta-catenin pathway	PTC
12107263	Wnt/beta-catenin pathway	PTC
20470206	Wnt/beta-catenin pathway	PTC
12107263	Wnt/beta-catenin pathway	PTC
17525119	Wnt5a pathway	PTC
17916995	Wnt pathway	PTC
12107263	Wnt pathway	PTC
21814573	Wnt pathway	PTC
17916995	Wnt pathway	PTC
19415957	Wnt pathway	PTC
15681857	Wnt pathway	PTC|FTC
11696170	Wnt pathway	PTC|FTC
16115225	Wnt pathway	PTC
12853977	Y1062 pathway	PTC
